MALADIE,DEBUTSEM,PROVINCE,ZONE_SANTE,POP,TOTALCAS,TOTALDECES,LETAL,ATTAQ
Pneumonie,2023-01-02,Mongala,Bumba,301424.0,6.0,0.0,0.0,1.99
Pneumonie,2023-01-02,Mongala,Lisala,391232.0,99.0,0.0,0.0,25.3
Pneumonie,2023-01-02,Mongala,Lolo,190310.0,10.0,0.0,0.0,5.25
Pneumonie,2023-01-02,Mongala,Pimu,331469.0,13.0,0.0,0.0,3.92
Pneumonie,2023-01-02,Mongala,Yamaluka,190009.0,42.0,0.0,0.0,22.1
Pneumonie,2023-01-02,Mongala,Yambuku,384968.0,54.0,0.0,0.0,14.03
Pneumonie,2023-01-02,Mongala,Yamongili,188959.0,28.0,0.0,0.0,14.82
Rougeole,2023-01-02,Haut Lomami,Bukama,491560.0,0.0,6.1,0.0,0.0
Rougeole,2023-01-02,Haut Lomami,Kabondo Dianda,372744.0,8.0,33.2,415.0,2.15
Rougeole,2023-01-02,Haut Lomami,Kaniama,417728.0,0.0,2.0,0.0,0.0
Rougeole,2023-01-02,Haut Lomami,Kayamba,97817.0,0.0,11.2,0.0,0.0
Rougeole,2023-01-02,Haut Lomami,Kitenge,473332.0,0.0,5.5,0.0,0.0
Rougeole,2023-01-02,Haut Lomami,Lwamba,100863.0,0.0,1.0,0.0,0.0
Rougeole,2023-01-02,Haut Lomami,Malemba Nkulu,397842.0,0.0,7.0,0.0,0.0
Rougeole,2023-01-02,Haut Lomami,Mukanga,224231.0,0.0,0.4,0.0,0.0
Rougeole,2023-01-02,Haut Lomami,Mulongo,191198.0,0.0,1.6,0.0,0.0
Rougeole,2023-01-02,Haut Lomami,Songa,254564.0,0.0,6.300000000000001,0.0,0.0
Rougeole,2023-01-02,Kasai Central,Bena Tshadi,132373.0,4.0,1.0,25.0,3.02
Rougeole,2023-01-02,Kasai Central,Demba,433062.0,11.0,0.0,0.0,2.54
Rougeole,2023-01-02,Kasai Central,Kananga,364009.0,3.0,0.0,0.0,0.82
Rougeole,2023-01-02,Kasai Central,Katende,122596.0,1.0,1.0,100.0,0.82
Rougeole,2023-01-02,Kasai Central,Lubunga,132373.0,17.0,0.0,0.0,12.84
Rougeole,2023-01-02,Kasai Central,Masuika,28693.0,22.0,0.0,0.0,76.67
Rougeole,2023-01-02,Kasai Central,Tshibala,312875.0,53.0,3.0,5.66,16.94
Rougeole,2023-01-02,Kasai Central,Yangala,200038.0,2.0,0.0,0.0,1.0
Rougeole,2023-01-02,Mongala,Binga,338563.0,4.0,0.0,0.0,1.18
Rougeole,2023-01-02,Mongala,Bosomondanda,208564.0,15.0,0.0,0.0,7.19
Rougeole,2023-01-02,Mongala,Lisala,391232.0,4.0,0.0,0.0,1.02
Rougeole,2023-01-02,Mongala,Pimu,331469.0,3.0,0.0,0.0,0.91
Tetanos Materne,2023-01-02,Mongala,Lisala,391232.0,2.0,1.0,50.0,0.51
Cholera,2023-01-09,Haut Lomami,Bukama,245780.0,0.0,5.7,0.0,0.0
Cholera,2023-01-09,Haut Lomami,Butumba,138648.0,0.0,3.6,0.0,0.0
Cholera,2023-01-09,Haut Lomami,Kinkondja,242153.0,0.0,0.4,0.0,0.0
Cholera,2023-01-09,Haut Lomami,Malemba Nkulu,198921.0,0.0,0.5,0.0,0.0
Cholera,2023-01-09,Haut Lomami,Mukanga,224231.0,0.0,4.9,0.0,0.0
Cholera,2023-01-09,Haut Lomami,Mulongo,191198.0,0.0,1.0,0.0,0.0
Covid 19,2023-01-09,Mongala,Binga,338563.0,0.0,0.0,0.0,0.0
Covid 19,2023-01-09,Mongala,Bongandanga,198862.0,0.0,0.0,0.0,0.0
Covid 19,2023-01-09,Mongala,Bosomanzi,202490.0,0.0,0.0,0.0,0.0
Covid 19,2023-01-09,Mongala,Bosomondanda,208564.0,0.0,0.0,0.0,0.0
Covid 19,2023-01-09,Mongala,Bosondjo,273742.0,0.0,0.0,0.0,0.0
Covid 19,2023-01-09,Mongala,Bumba,301424.0,0.0,0.0,0.0,0.0
Covid 19,2023-01-09,Mongala,Lisala,391232.0,0.0,0.0,0.0,0.0
Covid 19,2023-01-09,Mongala,Lolo,190310.0,0.0,0.0,0.0,0.0
Covid 19,2023-01-09,Mongala,Pimu,331469.0,0.0,0.0,0.0,0.0
Covid 19,2023-01-09,Mongala,Yamaluka,190009.0,0.0,0.0,0.0,0.0
Covid 19,2023-01-09,Mongala,Yambuku,384968.0,0.0,0.0,0.0,0.0
